timestamp,start_time,date,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total
2021-01-01,1609459200000,2021-01-01,0.61117896,0.58767556,3943.18462537,15594.84225608
2021-01-02,1609545600000,2021-01-02,0.59991196,0.61128153,2704.43977217,19354.95952004
2021-01-03,1609632000000,2021-01-03,0.59635094,0.60752803,4189.55573147,22709.04388902
2021-01-04,1609718400000,2021-01-04,0.64970831,0.60927297,3341.97444251,24338.07324683
2021-01-05,1609804800000,2021-01-05,0.43136387,0.59746685,2246.85698769,15126.63693287
2021-01-06,1609891200000,2021-01-06,0.6395038,0.59422712,4414.2644584,26261.22362691
2021-01-07,1609977600000,2021-01-07,0.64393241,0.59599289,5070.52826396,29311.15921589
2021-01-08,1610064000000,2021-01-08,0.59805302,0.59411776,3451.42091588,23135.681259
2021-01-09,1610150400000,2021-01-09,0.42953263,0.56977785,3273.12098782,14401.37006573
2021-01-10,1610236800000,2021-01-10,0.57360181,0.56652798,4695.05174974,20212.58051873
2021-01-11,1610323200000,2021-01-11,0.73892229,0.57927283,3531.58147817,27687.41821757
2021-01-12,1610409600000,2021-01-12,0.74944286,0.62471269,4736.58524363,24222.74279274
2021-01-13,1610496000000,2021-01-13,0.5638663,0.61390733,4246.00427097,17771.37402074
2021-01-14,1610582400000,2021-01-14,0.72380135,0.62531718,8304.01873632,24810.46270721
2021-01-15,1610668800000,2021-01-15,0.47543323,0.60780007,2928.68503572,15854.27205858
2021-01-16,1610755200000,2021-01-16,0.3057789,0.59012096,2069.89466727,9489.54240601
2021-01-17,1610841600000,2021-01-17,0.41727401,0.56778842,2772.20367958,11278.08183516
2021-01-18,1610928000000,2021-01-18,0.40709232,0.52038414,2273.01499074,12401.66041858
2021-01-19,1611014400000,2021-01-19,0.92816099,0.5459153,17093.52118489,29596.26949657
2021-01-20,1611100800000,2021-01-20,0.82570128,0.5833203,11143.77637657,25669.40129064
2021-01-21,1611187200000,2021-01-21,0.84840558,0.6011209,6960.50115687,26328.57042755
2021-01-22,1611273600000,2021-01-22,0.74485028,0.63960905,3723.58985059,24245.62161749
2021-01-23,1611360000000,2021-01-23,0.30161362,0.63901401,2510.86907443,8968.48106642
2021-01-24,1611446400000,2021-01-24,0.30742516,0.62332132,996.29782982,7689.93293739
2021-01-25,1611532800000,2021-01-25,0.56068431,0.64526303,3407.99921687,16367.49624817
2021-01-26,1611619200000,2021-01-26,0.52243682,0.58730244,3755.28621851,15916.0377579
2021-01-27,1611705600000,2021-01-27,0.58632431,0.55310573,4507.82471783,18351.3647015
2021-01-28,1611792000000,2021-01-28,0.77083226,0.54202382,5464.25188678,26490.4213366
2021-01-29,1611878400000,2021-01-29,0.90673362,0.56515001,5632.34600129,43322.82551007
2021-01-30,1611964800000,2021-01-30,0.32889115,0.5690468,2306.25865635,11617.7508766
2021-01-31,1612051200000,2021-01-31,0.28180113,0.56538623,1613.32625355,9567.14834093
2021-02-01,1612137600000,2021-02-01,0.43131235,0.54690452,1428.79067193,13735.57320692
2021-02-02,1612224000000,2021-02-02,0.46681236,0.53895817,3809.84567734,19160.31346359
2021-02-03,1612310400000,2021-02-03,0.51118803,0.52822441,3935.26723836,20425.02881422
2021-02-04,1612396800000,2021-02-04,0.45747387,0.48345893,3836.67953944,20552.0137449
2021-02-05,1612483200000,2021-02-05,0.35861541,0.40515633,2698.17786906,15383.88367555
2021-02-06,1612569600000,2021-02-06,0.45172977,0.4227047,2102.02107719,19291.57164049
2021-02-07,1612656000000,2021-02-07,0.37573534,0.43612388,2825.10242712,13415.25447168
2021-02-08,1612742400000,2021-02-08,0.72634213,0.47827099,6678.96554467,30526.70722207
2021-02-09,1612828800000,2021-02-09,0.52341087,0.48635649,3738.82181185,25321.57108874
2021-02-10,1612915200000,2021-02-10,0.50231432,0.48508882,6066.35180231,23661.01375886
2021-02-11,1613001600000,2021-02-11,0.45355977,0.48452966,3390.00255051,18846.31572036
2021-02-12,1613088000000,2021-02-12,0.34737595,0.48292402,4899.5626613,16297.49005152
2021-02-13,1613174400000,2021-02-13,0.26001509,0.45553621,2499.61266428,11805.98507052
2021-02-14,1613260800000,2021-02-14,0.31487425,0.44684177,2077.18343807,12886.54362638
2021-02-15,1613347200000,2021-02-15,0.33815924,0.39138707,2096.30012735,13776.26943197
2021-02-16,1613433600000,2021-02-16,0.43651601,0.37897352,2709.01533131,17133.68994957
2021-02-17,1613520000000,2021-02-17,0.38511948,0.3622314,2631.15786708,17082.35957508
2021-02-18,1613606400000,2021-02-18,0.31654531,0.3426579,2002.27484404,13736.80043841
2021-02-19,1613692800000,2021-02-19,0.46952188,0.36010732,3408.80188897,22528.59884182
2021-02-20,1613779200000,2021-02-20,0.50182707,0.39465189,5767.07591905,24594.54462554
2021-02-21,1613865600000,2021-02-21,0.32951772,0.39674382,1838.56142599,12968.16986385
2021-02-22,1613952000000,2021-02-22,0.52574133,0.42354126,4049.88973529,22070.09512825
2021-02-23,1614038400000,2021-02-23,0.6242077,0.45035436,6832.60640169,28749.75811665
2021-02-24,1614124800000,2021-02-24,0.42653715,0.45627117,6187.35222203,20632.88163269
2021-02-25,1614211200000,2021-02-25,0.38772888,0.46644025,4143.78746633,17462.92095863
2021-02-26,1614297600000,2021-02-26,0.52292247,0.4740689,6431.94244062,22619.01163559
2021-02-27,1614384000000,2021-02-27,0.2637086,0.44005198,2184.52253329,11535.66879538
2021-02-28,1614470400000,2021-02-28,0.39258002,0.44906088,3501.40513574,13699.86512675
2021-03-01,1614556800000,2021-03-01,0.40716069,0.43212079,2788.82087359,15718.84557259
2021-03-02,1614643200000,2021-03-02,0.33724438,0.39112603,3872.0130016,14401.68418665
2021-03-03,1614729600000,2021-03-03,0.49423457,0.40079709,4711.3069429,22167.90325032
2021-03-04,1614816000000,2021-03-04,0.47505582,0.41327236,5089.42104084,18271.59680607
2021-03-05,1614902400000,2021-03-05,0.45412169,0.40344368,7930.53018207,19025.88239936
2021-03-06,1614988800000,2021-03-06,0.27205322,0.40463577,4276.61757299,9921.78110702
2021-03-07,1615075200000,2021-03-07,0.29441799,0.39061262,2964.77791919,10297.85816721
2021-03-08,1615161600000,2021-03-08,0.4340639,0.39445594,4622.7720792,16598.60367354
2021-03-09,1615248000000,2021-03-09,0.43899857,0.40899225,5254.71526922,19742.64366465
2021-03-10,1615334400000,2021-03-10,0.32890236,0.38537336,2687.16635547,15845.52892954
2021-03-11,1615420800000,2021-03-11,0.38256157,0.3721599,3436.78375638,15979.59671171
2021-03-12,1615507200000,2021-03-12,0.29193243,0.34899001,2865.12027534,13371.96507693
2021-03-13,1615593600000,2021-03-13,0.34607624,0.35956472,2714.00435314,14939.07311132
2021-03-14,1615680000000,2021-03-14,0.27516354,0.35681409,3549.76914614,12236.79791232
2021-03-15,1615766400000,2021-03-15,0.47811916,0.3631077,6544.96942547,19964.8218434
2021-03-16,1615852800000,2021-03-16,0.37394873,0.35381486,4085.8879461,16235.35796055
2021-03-17,1615939200000,2021-03-17,0.53076505,0.38265239,10840.24380244,22422.70037433
2021-03-18,1616025600000,2021-03-18,0.2825053,0.36835864,3225.22351304,13280.29185418
2021-03-19,1616112000000,2021-03-19,0.34709688,0.37623927,5368.66168512,15260.80845589
2021-03-20,1616198400000,2021-03-20,0.21643256,0.35771875,2560.58023547,9282.14300783
2021-03-21,1616284800000,2021-03-21,0.21035175,0.34845992,893.87255389,6955.91153698
2021-03-22,1616371200000,2021-03-22,0.41133744,0.33891967,6251.27697112,16822.87842465
2021-03-23,1616457600000,2021-03-23,0.33610228,0.33351304,3397.23798288,14931.34385899
2021-03-24,1616544000000,2021-03-24,0.46740507,0.32446161,5762.33699707,20685.01137002
2021-03-25,1616630400000,2021-03-25,0.31883516,0.32965159,2222.4811897,14456.30487701
2021-03-26,1616716800000,2021-03-26,0.52425129,0.35495936,7475.59241707,23102.18167973
2021-03-27,1616803200000,2021-03-27,0.19574654,0.35200422,1496.82107439,8287.32114037
2021-03-28,1616889600000,2021-03-28,0.21158353,0.35218019,1874.24015005,7300.90126967
2021-03-29,1616976000000,2021-03-29,0.44779152,0.35738791,5615.48353173,18869.93484421
2021-03-30,1617062400000,2021-03-30,0.28237985,0.34971328,2817.06500356,13196.17495695
2021-03-31,1617148800000,2021-03-31,0.35080635,0.33305632,4092.24903864,16299.16461108
2021-04-01,1617235200000,2021-04-01,0.31189046,0.33206422,3930.22939812,14841.61928103
2021-04-02,1617321600000,2021-04-02,0.28664041,0.29811981,2864.32339865,13395.27946666
2021-04-03,1617408000000,2021-04-03,0.19766067,0.29839326,1140.86300224,9176.98968915
2021-04-04,1617494400000,2021-04-04,0.20462467,0.29739913,2016.57284774,8105.18327491
2021-04-05,1617580800000,2021-04-05,0.28814333,0.27459225,1721.71349451,14029.69895801
2021-04-06,1617667200000,2021-04-06,0.29157771,0.27590623,2018.36930792,14463.42054321
2021-04-07,1617753600000,2021-04-07,0.26924771,0.26425499,1040.25334266,13554.7375541
2021-04-08,1617840000000,2021-04-08,0.32574958,0.26623487,3232.49173266,14594.88425626
2021-04-09,1617926400000,2021-04-09,0.33643489,0.27334837,3990.2899804,16834.86559538
2021-04-10,1618012800000,2021-04-10,0.34239958,0.29402535,3633.18563996,16984.73141233
2021-04-11,1618099200000,2021-04-11,0.21470335,0.29546516,1527.06129902,8547.340467
2021-04-12,1618185600000,2021-04-12,0.37544622,0.30793701,4363.66967584,17975.98934956
2021-04-13,1618272000000,2021-04-13,0.50884533,0.33897524,5791.70177623,26375.4888748
2021-04-14,1618358400000,2021-04-14,0.42204593,0.36080355,3802.37550728,22167.9624564
2021-04-15,1618444800000,2021-04-15,0.31872167,0.35979957,4491.51637277,18054.3079567
2021-04-16,1618531200000,2021-04-16,0.46900113,0.3787376,4113.04666919,19734.62959897
2021-04-17,1618617600000,2021-04-17,0.26639686,0.36788007,2179.30602238,10579.95117364
2021-04-18,1618704000000,2021-04-18,0.5747135,0.41931009,7578.79421149,28814.41073225
2021-04-19,1618790400000,2021-04-19,0.49180195,0.43593234,4747.49744863,19287.48873838
2021-04-20,1618876800000,2021-04-20,0.38280208,0.41792616,4640.32708408,20833.23773331
2021-04-21,1618963200000,2021-04-21,0.44851401,0.42170731,3638.98646939,20289.87681023
2021-04-22,1619049600000,2021-04-22,0.52859328,0.45168897,8575.76002678,26797.56480869
2021-04-23,1619136000000,2021-04-23,0.64124283,0.47629493,5541.70419165,34437.94596207
2021-04-24,1619222400000,2021-04-24,0.26081272,0.4754972,2888.49617303,13122.79199258
2021-04-25,1619308800000,2021-04-25,0.20734636,0.42301618,1422.44012743,7767.19448771
2021-04-26,1619395200000,2021-04-26,0.48370281,0.42185916,4403.61671626,20696.19213167
2021-04-27,1619481600000,2021-04-27,0.4439804,0.43059892,5600.7289067,22446.76106333
2021-04-28,1619568000000,2021-04-28,0.33077674,0.41377931,3259.54739144,16361.8711972
2021-04-29,1619654400000,2021-04-29,0.32378688,0.38452125,2854.18112854,15004.28407082
2021-04-30,1619740800000,2021-04-30,0.37575008,0.34659371,3619.46677776,18823.20011395
2021-05-01,1619827200000,2021-05-01,0.17910622,0.33492136,1236.98666796,9077.46139362
2021-05-02,1619913600000,2021-05-02,0.16337262,0.32863939,994.01772796,6599.92692843
2021-05-03,1620000000000,2021-05-03,0.30673951,0.30335892,2552.66220036,14988.21261188
2021-05-04,1620086400000,2021-05-04,0.31782365,0.28533653,2165.56573558,16711.80308181
2021-05-05,1620172800000,2021-05-05,0.35384695,0.28863227,4256.73573589,20259.50721559
2021-05-06,1620259200000,2021-05-06,0.37672766,0.29619524,3886.21265046,21525.46522609
2021-05-07,1620345600000,2021-05-07,0.3441311,0.29167824,4076.84570187,20368.08712994
2021-05-08,1620432000000,2021-05-08,0.27421362,0.30526502,2671.97891338,15307.15257755
2021-05-09,1620518400000,2021-05-09,0.38972733,0.3376014,3642.15877139,18422.02126287
2021-05-10,1620604800000,2021-05-10,0.3579274,0.34491396,2976.9918217,20750.12529609
2021-05-11,1620691200000,2021-05-11,0.29727143,0.34197793,2547.77203567,18240.27768894
2021-05-12,1620777600000,2021-05-12,0.55870508,0.37124337,8530.4024492,33101.59963623
2021-05-13,1620864000000,2021-05-13,0.6885136,0.41578422,6207.98040251,37995.6231724
2021-05-14,1620950400000,2021-05-14,0.66537106,0.46167565,11360.4367711,34949.28041433
2021-05-15,1621036800000,2021-05-15,0.28416406,0.46309714,2574.10731102,13730.23884295
2021-05-16,1621123200000,2021-05-16,0.41789682,0.46712135,3764.44704836,18276.71724831
2021-05-17,1621209600000,2021-05-17,0.92098038,0.54755749,9465.79869644,43180.16505365
2021-05-18,1621296000000,2021-05-18,0.70777088,0.60620027,8923.93157145,29591.90045816
2021-05-19,1621382400000,2021-05-19,1.45010191,0.73354267,17725.23642904,80065.92691778
2021-05-20,1621468800000,2021-05-20,1.01964244,0.78084679,8071.52125381,46869.90403458
2021-05-21,1621555200000,2021-05-21,0.86179752,0.80890772,7346.54858797,37526.97309977
2021-05-22,1621641600000,2021-05-22,0.52926341,0.84392191,4733.08623459,22452.94178468
2021-05-23,1621728000000,2021-05-23,0.76074412,0.89290009,3155.75562851,29412.6498945
2021-05-24,1621814400000,2021-05-24,0.71202038,0.86304867,7586.0028223,30377.63764572
2021-05-25,1621900800000,2021-05-25,0.82421025,0.87968286,9878.32104344,33937.68122964
2021-05-26,1621987200000,2021-05-26,0.45719498,0.73783901,4203.68050532,18967.64799144
2021-05-27,1622073600000,2021-05-27,0.36049197,0.64367466,3213.27434475,13850.46190457
2021-05-28,1622160000000,2021-05-28,0.73331695,0.62532029,7053.06658165,28223.90288769
2021-05-29,1622246400000,2021-05-29,0.45282763,0.6144009,4281.61105613,16061.79599233
2021-05-30,1622332800000,2021-05-30,0.35007555,0.55573396,2590.99861209,10611.84027759
2021-05-31,1622419200000,2021-05-31,0.30869943,0.49811668,2389.12587227,10903.57264216
2021-06-01,1622505600000,2021-06-01,0.28585402,0.42120865,1651.77277368,10926.19830179
2021-06-02,1622592000000,2021-06-02,0.48123603,0.42464308,6710.85098125,20324.04107577
2021-06-03,1622678400000,2021-06-03,0.27093205,0.41184881,2126.02468477,11952.16754548
2021-06-04,1622764800000,2021-06-04,0.42668077,0.36804364,4753.97077745,16915.75926533
2021-06-05,1622851200000,2021-06-05,0.29602289,0.34564296,2054.99979615,9539.92982052
2021-06-06,1622937600000,2021-06-06,0.30395804,0.33905475,2473.22147464,8472.22232907
2021-06-07,1623024000000,2021-06-07,0.43860875,0.35761322,3311.20312,16197.82095697
2021-06-08,1623110400000,2021-06-08,0.44473384,0.38031034,2521.10651138,18144.25110667
2021-06-09,1623196800000,2021-06-09,0.53360591,0.38779175,4095.26799,18460.09659447
2021-06-10,1623283200000,2021-06-10,0.46524032,0.41555007,4364.67115603,20457.08211155
2021-06-11,1623369600000,2021-06-11,0.34021707,0.40319812,2715.37870812,12516.24571464
2021-06-12,1623456000000,2021-06-12,0.27640839,0.40039605,2123.9227363,10070.93985373
2021-06-13,1623542400000,2021-06-13,0.3345818,0.40477087,2731.93169098,9738.00329449
2021-06-14,1623628800000,2021-06-14,0.34814591,0.39184761,2157.53848179,13896.59203599
2021-06-15,1623715200000,2021-06-15,0.40774935,0.38656411,5708.98917336,15646.15823974
2021-06-16,1623801600000,2021-06-16,0.43401244,0.37233647,5995.99898365,17609.62075051
2021-06-17,1623888000000,2021-06-17,0.40209569,0.36331581,4749.99894678,14705.44346853
2021-06-18,1623974400000,2021-06-18,0.81889347,0.43169815,18012.38892707,28508.95734988
2021-06-19,1624060800000,2021-06-19,0.27040992,0.43084123,2858.281992,8430.5701899
2021-06-20,1624147200000,2021-06-20,0.40670191,0.4411441,2533.11952048,10828.0316709
2021-06-21,1624233600000,2021-06-21,0.65469324,0.48493657,3437.24298843,21679.511829
2021-06-22,1624320000000,2021-06-22,0.69620578,0.52614464,5101.10362414,24864.29320724
2021-06-23,1624406400000,2021-06-23,0.54083673,0.54140525,4831.68802782,21608.59068757
2021-06-24,1624492800000,2021-06-24,0.38240498,0.53859229,2693.01267133,15026.22138907
2021-06-25,1624579200000,2021-06-25,0.66292976,0.51631176,5327.00890901,24878.42801858
2021-06-26,1624665600000,2021-06-26,0.4504782,0.5420358,5679.78605059,13392.26653853
2021-06-27,1624752000000,2021-06-27,0.32225839,0.52997244,1682.39720508,6857.01407547
2021-06-28,1624838400000,2021-06-28,0.33202114,0.48387643,2799.86055568,12146.66122807
2021-06-29,1624924800000,2021-06-29,0.39308812,0.4405739,3594.02580328,14117.36670738
2021-06-30,1625011200000,2021-06-30,0.31238041,0.40793729,2638.58266996,11305.98427957
2021-07-01,1625097600000,2021-07-01,0.20822589,0.38305456,1529.99861567,8120.18489067
2021-07-02,1625184000000,2021-07-02,0.27652919,0.32785448,2373.52524748,9267.04614443
2021-07-03,1625270400000,2021-07-03,0.15655966,0.28586611,1486.9725992,6390.76515462
2021-07-04,1625356800000,2021-07-04,0.25725902,0.27658049,2174.60681072,7479.54876435
2021-07-05,1625443200000,2021-07-05,0.23411958,0.26259455,1379.99015818,7484.10070229
2021-07-06,1625529600000,2021-07-06,0.28346877,0.24693465,1928.2479873,10065.40892057
2021-07-07,1625616000000,2021-07-07,0.26430192,0.24006629,2137.55024665,9733.71097229
2021-07-08,1625702400000,2021-07-08,0.30006404,0.25318603,1770.7597432,10783.7015886
2021-07-09,1625788800000,2021-07-09,0.35187899,0.26395028,6031.40490473,13152.88485021
2021-07-10,1625875200000,2021-07-10,0.14773243,0.26268925,735.55125218,4664.3560401
2021-07-11,1625961600000,2021-07-11,0.18700468,0.25265292,1384.99935855,4872.03286323
2021-07-12,1626048000000,2021-07-12,0.37129716,0.27224971,3305.04431776,12418.40484851
2021-07-13,1626134400000,2021-07-13,0.26432197,0.26951446,2002.3111726,9027.65271339
2021-07-14,1626220800000,2021-07-14,0.25234278,0.26780601,2351.03609497,8719.70461153
2021-07-15,1626307200000,2021-07-15,0.47595086,0.2929327,2920.04398647,17184.68174865
2021-07-16,1626393600000,2021-07-16,0.36257434,0.2944606,4599.27614688,13204.59484955
2021-07-17,1626480000000,2021-07-17,0.19242748,0.30084561,1056.97877324,5923.68743561
2021-07-18,1626566400000,2021-07-18,0.1595187,0.29691904,701.7826927,4072.67186305
2021-07-19,1626652800000,2021-07-19,0.42038099,0.30393102,4644.10943593,14567.46258483
2021-07-20,1626739200000,2021-07-20,0.32597684,0.31273886,2494.18428229,12016.15819102
2021-07-21,1626825600000,2021-07-21,0.32460479,0.323062,2182.78175824,11939.61356682
2021-07-22,1626912000000,2021-07-22,0.35541807,0.30584303,3095.43786614,12946.81389774
2021-07-23,1626998400000,2021-07-23,0.19613494,0.28206597,1751.43260364,7407.62442658
2021-07-24,1627084800000,2021-07-24,0.20389072,0.28370358,898.80814349,7096.21265985
2021-07-25,1627171200000,2021-07-25,0.24904105,0.29649249,1859.66729768,6948.49446015
2021-07-26,1627257600000,2021-07-26,0.5467725,0.31454842,5882.90928109,24522.19990342
2021-07-27,1627344000000,2021-07-27,0.52500937,0.34298163,6479.39244861,20884.87287903
2021-07-28,1627430400000,2021-07-28,0.90857263,0.42640561,22819.78473843,36063.97352012
2021-07-29,1627516800000,2021-07-29,0.38621388,0.43080501,5194.3007081,15358.56736764
2021-07-30,1627603200000,2021-07-30,0.43596697,0.46506673,6517.00710777,17501.89385007
2021-07-31,1627689600000,2021-07-31,0.16447561,0.459436,1055.09012558,5846.94356397
2021-08-01,1627776000000,2021-08-01,0.29495824,0.4659956,2555.72617465,8440.82004941
2021-08-02,1627862400000,2021-08-02,0.29284522,0.42972027,2567.7015499,10501.13669533
2021-08-03,1627948800000,2021-08-03,0.49899172,0.42600347,11458.89813167,19264.57335367
2021-08-04,1628035200000,2021-08-04,0.25732354,0.33296788,1794.57315663,9756.93671174
2021-08-05,1628121600000,2021-08-05,0.37631367,0.33155357,3096.88879591,14792.51397724
2021-08-06,1628208000000,2021-08-06,0.60759165,0.35607138,12493.21777371,25755.2022957
2021-08-07,1628294400000,2021-08-07,0.2950035,0.37471822,2737.13064027,10698.89190867
2021-08-08,1628380800000,2021-08-08,0.39971446,0.38968339,3434.44894428,12233.26097919
2021-08-09,1628467200000,2021-08-09,0.61150808,0.43520666,11881.47548891,23402.41436287
2021-08-10,1628553600000,2021-08-10,0.54452757,0.44171178,10853.24841189,21637.34735307
2021-08-11,1628640000000,2021-08-11,0.29386143,0.44693148,3320.74094818,12392.13658984
2021-08-12,1628726400000,2021-08-12,0.27090454,0.43187303,2444.73530616,10283.26536357
2021-08-13,1628812800000,2021-08-13,0.25838101,0.3819858,3803.01574658,10506.5468825
2021-08-14,1628899200000,2021-08-14,0.19380544,0.36752893,1857.6283606,6816.33115744
2021-08-15,1628985600000,2021-08-15,0.24266334,0.34509306,1807.78022498,6777.34441799
2021-08-16,1629072000000,2021-08-16,0.32479257,0.3041337,2836.29495014,12960.52255873
2021-08-17,1629158400000,2021-08-17,0.2255627,0.25856729,2148.99998306,8977.39535274
2021-08-18,1629244800000,2021-08-18,0.40610585,0.27460221,5736.80005757,15399.53369367
2021-08-19,1629331200000,2021-08-19,0.22484222,0.26802188,1866.77822989,8861.93124587
2021-08-20,1629417600000,2021-08-20,0.41841356,0.29088367,7439.08759204,19161.66746656
2021-08-21,1629504000000,2021-08-21,0.94786351,0.39860625,10796.94663,34602.705469
2021-08-22,1629590400000,2021-08-22,0.18620617,0.39054094,1072.02631413,5365.71707313
2021-08-23,1629676800000,2021-08-23,0.25682127,0.38083075,1784.97617989,10634.19841801
2021-08-24,1629763200000,2021-08-24,0.25692139,0.38531057,1442.88397072,10162.01190923
2021-08-25,1629849600000,2021-08-25,0.27583494,0.36670044,2430.28904317,10999.74580646
2021-08-26,1629936000000,2021-08-26,0.42673721,0.39554258,4237.58160326,16367.50581509
2021-08-27,1630022400000,2021-08-27,0.24278409,0.37045265,2410.90892002,9758.46359448
2021-08-28,1630108800000,2021-08-28,0.19695488,0.26317999,1999.11391241,6660.22615253
2021-08-29,1630195200000,2021-08-29,0.18465414,0.26295827,847.18199025,5102.91702774
2021-08-30,1630281600000,2021-08-30,0.29471966,0.26837233,3111.44910327,10806.19087058
2021-08-31,1630368000000,2021-08-31,0.31225465,0.27627708,3532.48065158,12772.77631472
2021-09-01,1630454400000,2021-09-01,0.37493045,0.29043358,7282.11229735,16367.96369574
2021-09-02,1630540800000,2021-09-02,0.25126021,0.26536544,2023.46098429,11582.59311566
2021-09-03,1630627200000,2021-09-03,0.24414638,0.26556005,2808.32115608,11144.0612916
2021-09-04,1630713600000,2021-09-04,0.19893396,0.26584278,2360.81236061,7342.65240207
2021-09-05,1630800000000,2021-09-05,0.18351017,0.26567935,892.80500082,5713.58929085
2021-09-06,1630886400000,2021-09-06,0.23027292,0.25647268,1713.3486321,9189.73167992
2021-09-07,1630972800000,2021-09-07,0.50717313,0.28431817,5589.02004509,22980.52166282
2021-09-08,1631059200000,2021-09-08,0.39158842,0.28669788,3944.58125189,16382.10167466
2021-09-09,1631145600000,2021-09-09,0.35933843,0.30213763,3347.91087683,15073.52839971
2021-09-10,1631232000000,2021-09-10,0.39898312,0.32425716,4210.78373298,15867.15987412
2021-09-11,1631318400000,2021-09-11,0.22463255,0.32792839,2471.58881162,7590.33369929
2021-09-12,1631404800000,2021-09-12,0.19475503,0.3295348,1411.92776799,5429.18604374
2021-09-13,1631491200000,2021-09-13,0.38002067,0.35092734,3257.98719456,13826.6722125
2021-09-14,1631577600000,2021-09-14,0.29037748,0.31995653,2566.21557207,11321.23730305
2021-09-15,1631664000000,2021-09-15,0.22938832,0.29678509,1972.25808927,9201.91255601
2021-09-16,1631750400000,2021-09-16,0.27299067,0.28444969,3016.21634073,11111.81220135
2021-09-17,1631836800000,2021-09-17,0.23235249,0.26064532,2213.49016433,9105.8940584
2021-09-18,1631923200000,2021-09-18,0.20571664,0.25794304,2209.2000616,6868.26138933
2021-09-19,1632009600000,2021-09-19,0.20814452,0.25985583,1322.27189226,5547.46787675
2021-09-20,1632096000000,2021-09-20,0.38489738,0.2605525,2043.13148148,14191.16646465
2021-09-21,1632182400000,2021-09-21,0.35952209,0.2704303,2856.27573025,12195.70835378
2021-09-22,1632268800000,2021-09-22,0.29420118,0.27968928,2549.30327063,10963.11261138
2021-09-23,1632355200000,2021-09-23,0.30066096,0.28364218,2849.69934496,10956.38601711
2021-09-24,1632441600000,2021-09-24,0.3589916,0.30173348,2977.03936572,13877.53835236
2021-09-25,1632528000000,2021-09-25,0.16148927,0.29541529,1316.4618732,4914.28006127
2021-09-26,1632614400000,2021-09-26,0.33356218,0.31333209,1921.39709319,8739.66255359
2021-09-27,1632700800000,2021-09-27,0.24400328,0.29320437,2504.23212525,8276.10316778
2021-09-28,1632787200000,2021-09-28,0.34041519,0.29047481,2753.64956191,11249.70068919
2021-09-29,1632873600000,2021-09-29,0.48932477,0.31834961,7937.2632268,15747.93921587
2021-09-30,1632960000000,2021-09-30,0.30781657,0.31937184,3324.28817476,12004.84627488
2021-10-01,1633046400000,2021-10-01,0.21647393,0.29901217,1537.94032209,8967.43255783
2021-10-02,1633132800000,2021-10-02,0.18083595,0.30177598,1526.91791166,6656.75200129
2021-10-03,1633219200000,2021-10-03,0.25545244,0.29061745,2494.45887165,7480.92476509
2021-10-04,1633305600000,2021-10-04,0.22320475,0.28764623,1731.46323908,7658.60123618
2021-10-05,1633392000000,2021-10-05,0.28261025,0.27938838,2926.95898971,12681.00434324
2021-10-06,1633478400000,2021-10-06,0.3887805,0.26502491,3818.29515509,15992.09727212
2021-10-07,1633564800000,2021-10-07,0.21367296,0.25157583,1826.50114664,10645.18684077
2021-10-08,1633651200000,2021-10-08,0.23829811,0.25469357,1880.21593486,9570.05218579
2021-10-09,1633737600000,2021-10-09,0.20851674,0.25864796,2045.96397135,7355.0110583
2021-10-10,1633824000000,2021-10-10,0.22107225,0.25373651,968.00952748,6484.49130877
2021-10-11,1633910400000,2021-10-11,0.34333292,0.27089768,2622.83513823,13402.34392809
2021-10-12,1633996800000,2021-10-12,0.26600064,0.26852487,2023.53397966,10133.29426039
2021-10-13,1634083200000,2021-10-13,0.27940471,0.25289976,2775.02941032,10979.76674222
2021-10-14,1634169600000,2021-10-14,0.24329487,0.25713146,3295.55149993,9924.48437053
2021-10-15,1634256000000,2021-10-15,0.39180831,0.27906149,4040.87712188,18283.7349723
2021-10-16,1634342400000,2021-10-16,0.32444873,0.2956232,3660.33981605,13456.83535105
2021-10-17,1634428800000,2021-10-17,0.20189652,0.29288381,1624.04715196,6040.74397245
2021-10-18,1634515200000,2021-10-18,0.27623218,0.28329799,1826.55217246,10843.77052803
2021-10-19,1634601600000,2021-10-19,0.6386887,0.33653915,16175.62754648,27259.23371329
2021-10-20,1634688000000,2021-10-20,0.32361059,0.34285427,3499.05323131,14261.19503434
2021-10-21,1634774400000,2021-10-21,0.42164236,0.36833248,6707.16034565,19546.91814664
2021-10-22,1634860800000,2021-10-22,0.22109689,0.34394514,2398.38451055,8789.48591193
2021-10-23,1634947200000,2021-10-23,0.20350308,0.32666719,2242.99977953,6645.79999919
2021-10-24,1635033600000,2021-10-24,0.22150859,0.32946891,2644.99984317,6499.06216786
2021-10-25,1635120000000,2021-10-25,0.17943998,0.31564146,1761.55429026,7091.46784481
2021-10-26,1635206400000,2021-10-26,0.28322504,0.26486093,3658.71936761,11711.92197369
2021-10-27,1635292800000,2021-10-27,0.32500998,0.26506085,3298.0162492,14205.21115678
2021-10-28,1635379200000,2021-10-28,0.42792486,0.26595835,6147.70634369,19065.764154
2021-10-29,1635465600000,2021-10-29,0.26468568,0.27218532,3180.01479786,12247.53584369
2021-10-30,1635552000000,2021-10-30,0.23587828,0.27681034,2684.85089054,9293.13234367
